method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_bidirectional_r2,bidirectional,2,8192,3,21,decode_steady,220,2296.0776980035007,2296.057861328125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,22,decode_steady,16,2202.214621938765,2202.19580078125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,23,decode_steady,15,2497.305291239172,2497.286376953125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,24,decode_steady,15,2498.8493961282074,2498.829833984375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,25,decode_steady,4,3001.9356859847903,3001.9111328125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,26,decode_steady,220,2798.9841643720865,2798.96435546875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,27,decode_steady,16,3009.5977000892162,3002.769287109375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,28,decode_steady,15,2793.097256217152,2793.07568359375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,29,decode_steady,15,2697.027000132948,2697.006103515625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,30,decode_steady,4,2900.0110761262476,2899.988525390625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,31,decode_steady,220,3103.9380258880556,3103.9150390625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,32,decode_steady,16,3198.6627229489386,3198.63916015625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,1,prefill_ttft,220,3291.459532920271,3291.432861328125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,2,decode_first,16,4075.5362058989704,4075.498291015625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,3,decode_steady,15,4606.946762185544,4606.9111328125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,4,decode_steady,15,3596.840219106525,3596.814453125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,5,decode_steady,4,2899.603658821434,2899.58203125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,6,decode_steady,220,2997.4188301712275,2997.396240234375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,7,decode_steady,16,2799.9605569057167,2799.9384765625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,8,decode_steady,15,2995.712438132614,2995.686279296875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,9,decode_steady,15,2903.599285054952,2903.57958984375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,10,decode_steady,4,2903.2291593030095,2903.205810546875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,11,decode_steady,220,2700.6770549342036,2700.65576171875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,12,decode_steady,16,2096.130063291639,2096.11328125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,13,decode_steady,15,3102.7040341868997,3102.680908203125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,14,decode_steady,15,2791.66201595217,2704.28369140625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,15,decode_steady,4,2905.0425989553332,2905.0224609375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,16,decode_steady,220,3198.209070134908,3198.1865234375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,17,decode_steady,16,2801.5305916778743,2801.50927734375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,18,decode_steady,15,2504.4128498993814,2504.3916015625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,19,decode_steady,15,2795.2426210977137,2795.221923828125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,20,decode_steady,4,2404.2491409927607,2404.22900390625,0.0
