name,direction,pinned,non_blocking,dedicated_stream,size_mib,bytes,trial,wall_ms,cuda_ms,wall_gib_per_s,cuda_gib_per_s
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,15,1.3031288981437683,1.2847039699554443,23.980743612173605,24.324669909040445
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,16,1.465856097638607,1.447775959968567,21.318600134311676,21.58483139938204
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,17,1.3065258972346783,1.2857600450515747,23.91839309587514,24.304690537141784
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,18,1.3040206395089626,1.285215973854065,23.964344622465017,24.3149794553895
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,19,1.3026879169046879,1.2843199968338013,23.988861487448975,24.331942255076434
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,20,1.3051433488726616,1.2849600315093994,23.943730033174276,24.319822588794203
h2d_pageable_blocking,h2d,False,False,False,128,134217728,1,12.929057702422142,12.904031753540039,9.66814464572947,9.68689494782962
h2d_pageable_blocking,h2d,False,False,False,128,134217728,2,12.915822677314281,12.887231826782227,9.678051729492505,9.699522882813762
h2d_pageable_blocking,h2d,False,False,False,128,134217728,3,12.893571052700281,12.865856170654297,9.694754035874448,9.715637913403091
h2d_pageable_blocking,h2d,False,False,False,128,134217728,4,12.859135866165161,12.831328392028809,9.720715396506451,9.741781690947416
h2d_pageable_blocking,h2d,False,False,False,128,134217728,5,12.814160902053118,12.784416198730469,9.75483302851084,9.777528989740874
h2d_pageable_blocking,h2d,False,False,False,128,134217728,6,12.827255763113499,12.79753589630127,9.744874687807686,9.767505323905938
h2d_pageable_blocking,h2d,False,False,False,128,134217728,7,12.762544211000204,12.733407974243164,9.79428536609972,9.816696382684592
h2d_pageable_blocking,h2d,False,False,False,128,134217728,8,12.73649511858821,12.706048011779785,9.814316955813803,9.837834697626864
h2d_pageable_blocking,h2d,False,False,False,128,134217728,9,12.700977269560099,12.67091178894043,9.841762357892119,9.865114845886934
h2d_pageable_blocking,h2d,False,False,False,128,134217728,10,12.691469863057137,12.661087989807129,9.849134997661324,9.872769235995506
h2d_pageable_blocking,h2d,False,False,False,128,134217728,11,12.659087777137756,12.629023551940918,9.874329193431246,9.897835686654421
h2d_pageable_blocking,h2d,False,False,False,128,134217728,12,12.635363731533289,12.60591983795166,9.892869145353156,9.91597611335527
h2d_pageable_blocking,h2d,False,False,False,128,134217728,13,12.625615112483501,12.59558391571045,9.90050772864183,9.92411315239524
h2d_pageable_blocking,h2d,False,False,False,128,134217728,14,12.598463799804449,12.569343566894531,9.921844598381925,9.944831194624062
h2d_pageable_blocking,h2d,False,False,False,128,134217728,15,12.569990009069443,12.521056175231934,9.944319757598102,9.983183387297961
h2d_pageable_blocking,h2d,False,False,False,128,134217728,16,12.561083771288395,12.529279708862305,9.951370620242166,9.976630971977109
h2d_pageable_blocking,h2d,False,False,False,128,134217728,17,12.501049786806107,12.470175743103027,9.999160241080542,10.02391646879032
h2d_pageable_blocking,h2d,False,False,False,128,134217728,18,12.477175332605839,12.446720123291016,10.018293136696183,10.04280635876859
h2d_pageable_blocking,h2d,False,False,False,128,134217728,19,13.930958230048418,13.834239959716797,8.972821390733978,9.035552394925995
h2d_pageable_blocking,h2d,False,False,False,128,134217728,20,14.240972697734833,14.18239974975586,8.777490319876991,8.813741130245027
d2h_pageable_blocking,d2h,False,False,False,128,134217728,1,12.238023802638054,12.216863632202148,10.2140674030275,10.23175863815942
d2h_pageable_blocking,d2h,False,False,False,128,134217728,2,12.191586662083864,12.168671607971191,10.252972272161514,10.272279836865488
d2h_pageable_blocking,d2h,False,False,False,128,134217728,3,12.197798117995262,12.175264358520508,10.247751175319834,10.266717528192506
d2h_pageable_blocking,d2h,False,False,False,128,134217728,4,12.204951141029596,12.182432174682617,10.241745219264773,10.260676867118002
d2h_pageable_blocking,d2h,False,False,False,128,134217728,5,12.205833103507757,12.183135986328125,10.241005176785274,10.260084114654436
d2h_pageable_blocking,d2h,False,False,False,128,134217728,6,12.188521213829517,12.166751861572266,10.255550924272148,10.27390066158929
d2h_pageable_blocking,d2h,False,False,False,128,134217728,7,12.221572920680046,12.200480461120605,10.227816076643318,10.245498150530938
d2h_pageable_blocking,d2h,False,False,False,128,134217728,8,12.214790098369122,12.194144248962402,10.23349554051605,10.250821824634086
d2h_pageable_blocking,d2h,False,False,False,128,134217728,9,12.185765895992517,12.164287567138672,10.257869802103144,10.275981993198057
d2h_pageable_blocking,d2h,False,False,False,128,134217728,10,12.199641205370426,12.179712295532227,10.246202973983655,10.262968202118586
d2h_pageable_blocking,d2h,False,False,False,128,134217728,11,12.185584288090467,12.164416313171387,10.258022680304977,10.275873234020484
d2h_pageable_blocking,d2h,False,False,False,128,134217728,12,12.183209881186485,12.1626558303833,10.260021884136385,10.277360614590432
d2h_pageable_blocking,d2h,False,False,False,128,134217728,13,12.197969015687704,12.176480293273926,10.247607600842285,10.265692301004897
d2h_pageable_blocking,d2h,False,False,False,128,134217728,14,12.187919113785028,12.166239738464355,10.256057562658087,10.274333128978578
d2h_pageable_blocking,d2h,False,False,False,128,134217728,15,12.203097809106112,12.180864334106445,10.243300672942517,10.261997553818881
d2h_pageable_blocking,d2h,False,False,False,128,134217728,16,12.396584264934063,12.376480102539062,10.083422766187672,10.099802121796808
d2h_pageable_blocking,d2h,False,False,False,128,134217728,17,12.223897967487574,12.202207565307617,10.225870694639948,10.24404799959234
d2h_pageable_blocking,d2h,False,False,False,128,134217728,18,12.186076026409864,12.163999557495117,10.257608743708635,10.276225299842146
d2h_pageable_blocking,d2h,False,False,False,128,134217728,19,12.172080110758543,12.152640342712402,10.26940332815557,10.28583060758142
d2h_pageable_blocking,d2h,False,False,False,128,134217728,20,12.190344277769327,12.170175552368164,10.254017208353476,10.27101042726344
h2d_pinned_blocking,h2d,True,False,False,128,134217728,1,29.278399888426065,29.25708770751953,4.269358997634747,4.272468991090765
h2d_pinned_blocking,h2d,True,False,False,128,134217728,2,18.023200798779726,17.997983932495117,6.935505041283411,6.945222335392476
h2d_pinned_blocking,h2d,True,False,False,128,134217728,3,9.67423478141427,9.651391983032227,12.920918586774915,12.95149966137093
h2d_pinned_blocking,h2d,True,False,False,128,134217728,4,9.593863971531391,9.57430362701416,13.02916117749033,13.055779811213535
h2d_pinned_blocking,h2d,True,False,False,128,134217728,5,9.649698622524738,9.629119873046875,12.953772432666412,12.981456420528197
h2d_pinned_blocking,h2d,True,False,False,128,134217728,6,9.62694687768817,9.608256340026855,12.984386596097817,13.009644578201442
h2d_pinned_blocking,h2d,True,False,False,128,134217728,7,9.5774931833148,9.55833625793457,13.051431894283752,13.077589721352913
h2d_pinned_blocking,h2d,True,False,False,128,134217728,8,9.564237669110298,9.545727729797363,13.06952047037827,13.094863329257507
h2d_pinned_blocking,h2d,True,False,False,128,134217728,9,9.549479931592941,9.531583786010742,13.089718067939732,13.114294833504927
h2d_pinned_blocking,h2d,True,False,False,128,134217728,10,9.553717914968729,9.533760070800781,13.083911531881267,13.11130121502006
h2d_pinned_blocking,h2d,True,False,False,128,134217728,11,9.533029049634933,9.514240264892578,13.112306628792542,13.138200898840905
h2d_pinned_blocking,h2d,True,False,False,128,134217728,12,9.523481130599976,9.504768371582031,13.125452582497536,13.151293657374445
h2d_pinned_blocking,h2d,True,False,False,128,134217728,13,9.524573106318712,9.504863739013672,13.123947772218111,13.15116170334193
h2d_pinned_blocking,h2d,True,False,False,128,134217728,14,9.5052570104599,9.487360000610352,13.15061758587336,13.175424985660747
h2d_pinned_blocking,h2d,True,False,False,128,134217728,15,9.492812678217888,9.475071907043457,13.16785701321419,13.19251201746333
h2d_pinned_blocking,h2d,True,False,False,128,134217728,16,9.49649978429079,9.478400230407715,13.162744467890823,13.187879490358164
h2d_pinned_blocking,h2d,True,False,False,128,134217728,17,9.494256228208542,9.466591835021973,13.16585491221634,13.204329729053947
h2d_pinned_blocking,h2d,True,False,False,128,134217728,18,9.49324481189251,9.47488021850586,13.167257610738982,13.192778918287146
h2d_pinned_blocking,h2d,True,False,False,128,134217728,19,9.471592959016562,9.452383995056152,13.197357671605303,13.224177103403578
h2d_pinned_blocking,h2d,True,False,False,128,134217728,20,9.464279748499393,9.445055961608887,13.207555495157393,13.234437202710579
d2h_pinned_blocking,d2h,True,False,False,128,134217728,1,5.134189035743475,5.112832069396973,24.34659088899303,24.44828977430956
d2h_pinned_blocking,d2h,True,False,False,128,134217728,2,5.136442836374044,5.113728046417236,24.335907939012696,24.44400618597172
d2h_pinned_blocking,d2h,True,False,False,128,134217728,3,5.133907776325941,5.113408088684082,24.347924708818145,24.44553570379483
d2h_pinned_blocking,d2h,True,False,False,128,134217728,4,5.134520120918751,5.112959861755371,24.345020967146,24.447678718347156
d2h_pinned_blocking,d2h,True,False,False,128,134217728,5,5.136753898113966,5.115808010101318,24.33443425154076,24.434067844841653
d2h_pinned_blocking,d2h,True,False,False,128,134217728,6,5.134308710694313,5.112512111663818,24.346023397392525,24.449819828264413
d2h_pinned_blocking,d2h,True,False,False,128,134217728,7,5.135349929332733,5.1136322021484375,24.341087115798942,24.444464337400447
d2h_pinned_blocking,d2h,True,False,False,128,134217728,8,5.132955964654684,5.1129279136657715,24.352439580768795,24.447831479474125
d2h_pinned_blocking,d2h,True,False,False,128,134217728,9,5.132876336574554,5.112127780914307,24.352817368559332,24.451657970420232
d2h_pinned_blocking,d2h,True,False,False,128,134217728,10,5.133708007633686,5.112959861755371,24.34887216299181,24.447678718347156
d2h_pinned_blocking,d2h,True,False,False,128,134217728,11,5.132394842803478,5.111807823181152,24.35510201933743,24.453188446002788
d2h_pinned_blocking,d2h,True,False,False,128,134217728,12,5.133658181875944,5.113311767578125,24.34910848589503,24.445996192249616
d2h_pinned_blocking,d2h,True,False,False,128,134217728,13,5.133065860718489,5.111680030822754,24.35191820868307,24.453799777424752
d2h_pinned_blocking,d2h,True,False,False,128,134217728,14,5.134007893502712,5.113471984863281,24.34744990520805,24.4452302408267
d2h_pinned_blocking,d2h,True,False,False,128,134217728,15,5.130731966346502,5.110688209533691,24.362995537459376,24.45854547863432
d2h_pinned_blocking,d2h,True,False,False,128,134217728,16,5.1291692070662975,5.109888076782227,24.370418473968723,24.46237532441501
d2h_pinned_blocking,d2h,True,False,False,128,134217728,17,5.287136882543564,5.267551898956299,23.642285565314197,23.730188595724556
d2h_pinned_blocking,d2h,True,False,False,128,134217728,18,5.138926673680544,5.113503932952881,24.324145475785492,24.445077512205334
d2h_pinned_blocking,d2h,True,False,False,128,134217728,19,5.130141042172909,5.11030387878418,24.365801831260246,24.460384933065747
d2h_pinned_blocking,d2h,True,False,False,128,134217728,20,5.12907886877656,5.1104960441589355,24.370847709311256,24.459465171266363
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,1,27.08574291318655,27.065919876098633,4.614974025288574,4.618354024996024
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,2,26.700745802372694,26.679296493530273,4.681517172785945,4.685280964223044
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,3,26.613189838826656,26.588512420654297,4.696919112553518,4.701278432669983
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,4,26.535854674875736,26.51580810546875,4.710607648840893,4.714168978097989
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,5,26.492412202060223,26.471040725708008,4.718332141543502,4.7221415015467505
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,6,26.452086865901947,26.43027114868164,4.725525083661025,4.729425562712589
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,7,26.537117082625628,26.513280868530273,4.710383558651138,4.714618331085828
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,8,26.875405106693506,26.84966468811035,4.65109268134782,4.655551622413849
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,9,26.455683168023825,26.429855346679688,4.724882710686665,4.729499967380768
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,10,26.183930225670338,26.162303924560547,4.773920451309936,4.77786667261567
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,11,26.103780139237642,26.082592010498047,4.788578486841738,4.792468476663992
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,12,25.956571102142334,25.936927795410156,4.815736235271965,4.819383428368884
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,13,25.779767893254757,25.75948715209961,4.848763593123974,4.852581080590786
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,14,25.855550542473793,25.83344078063965,4.834551861297954,4.838689552097091
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,15,25.601661764085293,25.581472396850586,4.88249556422753,4.886348919282267
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,16,25.48254793509841,25.462207794189453,4.905317957935876,4.909236504955605
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,17,25.397676043212414,25.37696075439453,4.921710151248525,4.925727757937039
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,18,25.306203868240118,25.28291130065918,4.9395002368126,4.94405088534013
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,19,25.191148277372122,25.17180824279785,4.962060427879776,4.965872884232104
h2d_pinned_nonblocking_default,h2d,True,True,False,128,134217728,20,25.11037467047572,25.090496063232422,4.978022098052265,4.981966067349893
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,1,5.118679255247116,5.100319862365723,24.420361926734035,24.508266809372273
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,2,5.124280229210854,5.100800037384033,24.393669824581426,24.505959669829906
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,3,5.12107415124774,5.101408004760742,24.40894162205091,24.503039138086457
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,4,5.11965062469244,5.101344108581543,24.415728564975915,24.503346047510004
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,5,5.120081827044487,5.100831985473633,24.41367232448215,24.5058061814191
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,6,5.118879023939371,5.100255966186523,24.419408900936066,24.508573849767558
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,7,5.120924208313227,5.1011199951171875,24.409656326699192,24.50442258163903
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,8,5.119559820741415,5.100959777832031,24.416161618734147,24.505192247002288
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,9,5.119048990309238,5.100607872009277,24.41859811004638,24.5068829317316
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,10,5.11948112398386,5.100736141204834,24.416536944417512,24.506266652419708
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,11,5.119760986417532,5.101151943206787,24.41520225878097,24.504269112482078
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,12,5.119220353662968,5.100768089294434,24.417780709626705,24.506113160163434
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,13,5.119721405208111,5.101247787475586,24.415391015777136,24.503808716544967
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,14,5.119119770824909,5.100128173828125,24.418260481500152,24.50918795363838
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,15,5.119651090353727,5.100704193115234,24.415726344227004,24.50642014659877
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,16,5.138746928423643,5.105504035949707,24.324996296002627,24.4833809002656
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,17,5.134119186550379,5.106815814971924,24.34692212199843,24.47709189619309
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,18,5.125061143189669,5.103328227996826,24.389952921069764,24.49381940872445
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,19,5.122036207467318,5.101344108581543,24.40435696603724,24.503346047510004
d2h_pinned_nonblocking_default,d2h,True,True,False,128,134217728,20,5.122506059706211,5.102303981781006,24.402118522270538,24.498736344667492
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,1,27.663052082061768,27.642528533935547,4.518662641750106,4.522017580502553
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,2,28.015085961669683,27.994047164916992,4.461881722262974,4.465235028847629
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,3,27.412508614361286,27.392127990722656,4.559962087326553,4.563354845681789
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,4,27.25220611318946,27.232032775878906,4.586784625098765,4.590182489451181
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,5,27.096443343907595,27.07699203491211,4.613151564340092,4.616465515771821
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,6,27.058881241828203,27.03875160217285,4.6195553645718475,4.622994502081779
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,7,26.913186069577932,26.891935348510742,4.644563437299504,4.648233694601769
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,8,26.83413727208972,26.8155517578125,4.658245530032857,4.6614741001397535
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,9,26.726373936980963,26.7076473236084,4.677028028371593,4.680307422267982
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,10,26.739289052784443,26.719327926635742,4.674769016978908,4.6782613822928925
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,11,26.467265095561743,26.446271896362305,4.722815128373845,4.726564125554264
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,12,26.32301300764084,26.30348777770996,4.7486965099214125,4.752221494593094
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,13,26.23102907091379,26.211872100830078,4.765348689221115,4.768831448557293
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,14,26.19290817528963,26.142623901367188,4.772284129867065,4.781463424314605
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,15,26.083690579980612,26.040224075317383,4.7922666317755755,4.8002659131678955
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,16,26.071639265865088,26.0513916015625,4.794481801674022,4.798208169136838
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,17,25.802421383559704,25.77827262878418,4.8445065733111825,4.8490448448599395
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,18,25.625676847994328,25.604639053344727,4.877919937158011,4.881927831108062
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,19,25.527903344482183,25.508384704589844,4.896602682688336,4.900349490867925
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,128,134217728,20,25.37344116717577,25.352703094482422,4.926411012854876,4.930440731868314
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,1,5.119861103594303,5.101215839385986,24.414724827641532,24.503962179935083
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,2,5.1207938231527805,5.100671768188477,24.410277843023906,24.506575933701814
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,3,5.122576840221882,5.10265588760376,24.401781349283905,24.49704678374869
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,4,5.119631066918373,5.100704193115234,24.415821836795057,24.50642014659877
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,5,5.122005939483643,5.102303981781006,24.40450118115276,24.498736344667492
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,6,5.119190085679293,5.100736141204834,24.417925083438874,24.506266652419708
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,7,5.124500021338463,5.103616237640381,24.392623569030913,24.492437162123466
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,8,5.121393594890833,5.101503849029541,24.40741912996134,24.502578788366247
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,9,5.11916121467948,5.1005120277404785,24.418062795435226,24.507343443198362
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,10,5.121404770761728,5.102208137512207,24.40736586837057,24.499196550015487
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,11,5.118940025568008,5.100448131561279,24.419117898559428,24.507650460458013
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,12,5.122355651110411,5.102208137512207,24.40283504580609,24.499196550015487
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,13,5.121815018355846,5.102176189422607,24.405410885012056,24.499349955640348
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,14,5.1194909028708935,5.101215839385986,24.41649030568701,24.503962179935083
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,15,5.121384281665087,5.101439952850342,24.40746351479789,24.502885686257738
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,16,5.121313966810703,5.101888179779053,24.407798625524165,24.500732982629458
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,17,5.121475085616112,5.101696014404297,24.40703076952732,24.50165585073491
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,18,5.123728886246681,5.102431774139404,24.396294725025367,24.49812276443088
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,19,5.120512563735247,5.10207986831665,24.41161865030492,24.499812473778807
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,128,134217728,20,5.120882764458656,5.101312160491943,24.409853876671228,24.50349950510491
