method,sequence_length,trial,decode_step,generated_token_position,generated_token_id,latency_ms,phase
standard,32768,5,4,5,15,52.21344064921141,steady
standard,32768,5,5,6,4,52.1554839797318,steady
standard,32768,5,6,7,220,52.23522335290909,steady
standard,32768,5,7,8,16,52.04170197248459,steady
standard,32768,5,8,9,15,52.30744183063507,steady
standard,32768,5,9,10,15,52.153178956359625,steady
standard,32768,5,10,11,4,52.284668199718,steady
standard,32768,5,11,12,220,52.41488432511687,steady
standard,32768,5,12,13,16,52.245388738811016,steady
standard,32768,5,13,14,15,52.11679497733712,steady
standard,32768,5,14,15,15,52.26613022387028,steady
standard,32768,5,15,16,4,52.0370346494019,steady
standard,32768,5,16,17,220,52.312249317765236,steady
standard,32768,5,17,18,16,52.125268150120974,steady
standard,32768,5,18,19,15,52.2464900277555,steady
standard,32768,5,19,20,15,52.083134185522795,steady
standard,32768,5,20,21,4,52.28037107735872,steady
standard,32768,5,21,22,220,52.15273890644312,steady
standard,32768,5,22,23,16,52.325048949569464,steady
standard,32768,5,23,24,15,52.08276305347681,steady
standard,32768,5,24,25,15,52.250787150114775,steady
standard,32768,5,25,26,4,52.18998622149229,steady
standard,32768,5,26,27,220,52.316857036203146,steady
standard,32768,5,27,28,16,52.069041877985,steady
standard,32768,5,28,29,15,52.25833831354976,steady
standard,32768,5,29,30,15,52.203215193003416,steady
standard,32768,5,30,31,4,52.257707342505455,steady
standard,32768,5,31,32,220,52.05521173775196,steady
layer_offload,32768,1,1,2,220,138.2482391782105,first_step
layer_offload,32768,1,2,3,16,135.9290797263384,steady
layer_offload,32768,1,3,4,15,135.70085633546114,steady
layer_offload,32768,1,4,5,15,135.92677703127265,steady
layer_offload,32768,1,5,6,4,135.7941059395671,steady
layer_offload,32768,1,6,7,220,135.87111234664917,steady
layer_offload,32768,1,7,8,16,135.7108000665903,steady
layer_offload,32768,1,8,9,15,135.8769009821117,steady
layer_offload,32768,1,9,10,15,135.7987029477954,steady
layer_offload,32768,1,10,11,4,135.94486424699426,steady
layer_offload,32768,1,11,12,220,135.6943561695516,steady
layer_offload,32768,1,12,13,16,135.93863369897008,steady
layer_offload,32768,1,13,14,15,136.27002388238907,steady
layer_offload,32768,1,14,15,15,135.95558889210224,steady
layer_offload,32768,1,15,16,4,135.738180950284,steady
layer_offload,32768,1,16,17,220,136.00109796971083,steady
layer_offload,32768,1,17,18,16,135.84452215582132,steady
layer_offload,32768,1,18,19,15,136.03172404691577,steady
layer_offload,32768,1,19,20,15,135.7489670626819,steady
layer_offload,32768,1,20,21,4,135.99117333069444,steady
layer_offload,32768,1,21,22,220,135.8424578793347,steady
layer_offload,32768,1,22,23,16,135.97023114562035,steady
layer_offload,32768,1,23,24,15,135.77774027362466,steady
layer_offload,32768,1,24,25,15,135.95728063955903,steady
layer_offload,32768,1,25,26,4,135.85767103359103,steady
layer_offload,32768,1,26,27,220,135.9948879107833,steady
layer_offload,32768,1,27,28,16,135.7911811210215,steady
layer_offload,32768,1,28,29,15,136.04328082874417,steady
layer_offload,32768,1,29,30,15,135.89389622211456,steady
layer_offload,32768,1,30,31,4,136.03194383904338,steady
layer_offload,32768,1,31,32,220,135.7816061936319,steady
layer_offload,32768,2,1,2,220,138.28235818073153,first_step
layer_offload,32768,2,2,3,16,135.8733531087637,steady
layer_offload,32768,2,3,4,15,135.71738731116056,steady
layer_offload,32768,2,4,5,15,135.86621219292283,steady
layer_offload,32768,2,5,6,4,135.77735796570778,steady
layer_offload,32768,2,6,7,220,135.90549118816853,steady
layer_offload,32768,2,7,8,16,135.7252188026905,steady
layer_offload,32768,2,8,9,15,135.96347905695438,steady
layer_offload,32768,2,9,10,15,135.84367791190743,steady
layer_offload,32768,2,10,11,4,135.92960825189948,steady
layer_offload,32768,2,11,12,220,135.99106995388865,steady
layer_offload,32768,2,12,13,16,135.97530592232943,steady
layer_offload,32768,2,13,14,15,135.7751153409481,steady
layer_offload,32768,2,14,15,15,135.98739402368665,steady
layer_offload,32768,2,15,16,4,135.67319978028536,steady
layer_offload,32768,2,16,17,220,135.97862096503377,steady
layer_offload,32768,2,17,18,16,135.88432781398296,steady
layer_offload,32768,2,18,19,15,135.95842011272907,steady
layer_offload,32768,2,19,20,15,135.7677630148828,steady
layer_offload,32768,2,20,21,4,135.9097259119153,steady
layer_offload,32768,2,21,22,220,135.77128807082772,steady
layer_offload,32768,2,22,23,16,136.0496492125094,steady
layer_offload,32768,2,23,24,15,135.7789090834558,steady
layer_offload,32768,2,24,25,15,135.96898596733809,steady
layer_offload,32768,2,25,26,4,135.83881966769695,steady
layer_offload,32768,2,26,27,220,135.97265211865306,steady
layer_offload,32768,2,27,28,16,135.78646024689078,steady
layer_offload,32768,2,28,29,15,135.99197985604405,steady
layer_offload,32768,2,29,30,15,135.86739264428616,steady
layer_offload,32768,2,30,31,4,136.03356387466192,steady
layer_offload,32768,2,31,32,220,135.74356585741043,steady
layer_offload,32768,3,1,2,220,138.32151424139738,first_step
layer_offload,32768,3,2,3,16,135.91648591682315,steady
layer_offload,32768,3,3,4,15,135.7100633904338,steady
layer_offload,32768,3,4,5,15,135.87738573551178,steady
layer_offload,32768,3,5,6,4,135.80817077308893,steady
layer_offload,32768,3,6,7,220,135.91122720390558,steady
layer_offload,32768,3,7,8,16,135.7033927924931,steady
layer_offload,32768,3,8,9,15,135.89742593467236,steady
layer_offload,32768,3,9,10,15,135.74564782902598,steady
layer_offload,32768,3,10,11,4,135.88494760915637,steady
layer_offload,32768,3,11,12,220,135.73743402957916,steady
layer_offload,32768,3,12,13,16,136.0038360580802,steady
layer_offload,32768,3,13,14,15,135.81692520529032,steady
layer_offload,32768,3,14,15,15,135.9538109973073,steady
layer_offload,32768,3,15,16,4,135.76534623280168,steady
layer_offload,32768,3,16,17,220,135.97768684849143,steady
layer_offload,32768,3,17,18,16,135.7747414149344,steady
layer_offload,32768,3,18,19,15,136.01011596620083,steady
layer_offload,32768,3,19,20,15,135.80122031271458,steady
layer_offload,32768,3,20,21,4,135.87707513943315,steady
layer_offload,32768,3,21,22,220,135.83066500723362,steady
layer_offload,32768,3,22,23,16,135.91079507023096,steady
layer_offload,32768,3,23,24,15,135.75499085709453,steady
layer_offload,32768,3,24,25,15,135.96150232478976,steady
layer_offload,32768,3,25,26,4,135.80560591071844,steady
layer_offload,32768,3,26,27,220,136.0087632201612,steady
layer_offload,32768,3,27,28,16,135.8301341533661,steady
layer_offload,32768,3,28,29,15,135.9832650050521,steady
layer_offload,32768,3,29,30,15,135.85495110601187,steady
layer_offload,32768,3,30,31,4,136.02477684617043,steady
layer_offload,32768,3,31,32,220,135.75881579890847,steady
layer_offload,32768,4,1,2,220,138.50048137828708,first_step
layer_offload,32768,4,2,3,16,135.95598237589002,steady
layer_offload,32768,4,3,4,15,135.6838010251522,steady
layer_offload,32768,4,4,5,15,135.8571220189333,steady
layer_offload,32768,4,5,6,4,135.7563203200698,steady
layer_offload,32768,4,6,7,220,135.9006892889738,steady
layer_offload,32768,4,7,8,16,135.6824990361929,steady
layer_offload,32768,4,8,9,15,135.88903099298477,steady
layer_offload,32768,4,9,10,15,135.7377520762384,steady
layer_offload,32768,4,10,11,4,135.89918613433838,steady
layer_offload,32768,4,11,12,220,135.73805196210742,steady
layer_offload,32768,4,12,13,16,135.9524861909449,steady
layer_offload,32768,4,13,14,15,135.7589140534401,steady
layer_offload,32768,4,14,15,15,135.96795871853828,steady
layer_offload,32768,4,15,16,4,135.73495671153069,steady
layer_offload,32768,4,16,17,220,135.9363617375493,steady
layer_offload,32768,4,17,18,16,135.81870403140783,steady
layer_offload,32768,4,18,19,15,135.9200868755579,steady
layer_offload,32768,4,19,20,15,135.78146789222956,steady
layer_offload,32768,4,20,21,4,136.00649684667587,steady
layer_offload,32768,4,21,22,220,135.76235761865973,steady
layer_offload,32768,4,22,23,16,135.9328362159431,steady
layer_offload,32768,4,23,24,15,135.7714026235044,steady
layer_offload,32768,4,24,25,15,135.9727862291038,steady
layer_offload,32768,4,25,26,4,135.86700707674026,steady
layer_offload,32768,4,26,27,220,136.0034616664052,steady
layer_offload,32768,4,27,28,16,135.78449236229062,steady
layer_offload,32768,4,28,29,15,135.9821199439466,steady
layer_offload,32768,4,29,30,15,135.86325105279684,steady
layer_offload,32768,4,30,31,4,136.01361820474267,steady
layer_offload,32768,4,31,32,220,135.77156327664852,steady
layer_offload,32768,5,1,2,220,137.93880073353648,first_step
layer_offload,32768,5,2,3,16,135.89091133326292,steady
layer_offload,32768,5,3,4,15,135.7293571345508,steady
layer_offload,32768,5,4,5,15,135.84750518202782,steady
layer_offload,32768,5,5,6,4,135.7532530091703,steady
layer_offload,32768,5,6,7,220,135.93919295817614,steady
layer_offload,32768,5,7,8,16,135.7074840925634,steady
layer_offload,32768,5,8,9,15,135.91530825942755,steady
layer_offload,32768,5,9,10,15,135.77774912118912,steady
layer_offload,32768,5,10,11,4,135.900414083153,steady
layer_offload,32768,5,11,12,220,135.74166502803564,steady
layer_offload,32768,5,12,13,16,135.94009401276708,steady
layer_offload,32768,5,13,14,15,135.83688903599977,steady
layer_offload,32768,5,14,15,15,135.9592229127884,steady
layer_offload,32768,5,15,16,4,135.72826515883207,steady
layer_offload,32768,5,16,17,220,136.00241905078292,steady
layer_offload,32768,5,17,18,16,135.79101907089353,steady
layer_offload,32768,5,18,19,15,135.96243783831596,steady
layer_offload,32768,5,19,20,15,135.78177522867918,steady
layer_offload,32768,5,20,21,4,135.91609755530953,steady
layer_offload,32768,5,21,22,220,135.8075551688671,steady
layer_offload,32768,5,22,23,16,135.92958776280284,steady
layer_offload,32768,5,23,24,15,135.7277543283999,steady
layer_offload,32768,5,24,25,15,135.99309418350458,steady
layer_offload,32768,5,25,26,4,135.8207343146205,steady
layer_offload,32768,5,26,27,220,135.96909772604704,steady
layer_offload,32768,5,27,28,16,135.7550248503685,steady
layer_offload,32768,5,28,29,15,135.94683399423957,steady
layer_offload,32768,5,29,30,15,135.82778489217162,steady
layer_offload,32768,5,30,31,4,136.0320532694459,steady
layer_offload,32768,5,31,32,220,135.74982713907957,steady
