method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_async_r2,async,2,4096,1,17,decode_steady,16,1880.2398471161723,1880.2464599609375,1471.0393583774567
stagekv_async_r2,async,2,4096,1,18,decode_steady,15,1899.0099621005356,1899.0162353515625,1848.1614682674408
stagekv_async_r2,async,2,4096,1,19,decode_steady,15,2003.1450749374926,2003.1529541015625,1870.0417619943619
stagekv_async_r2,async,2,4096,1,20,decode_steady,4,1696.1084161885083,1696.113525390625,1550.5599691867828
stagekv_async_r2,async,2,4096,1,21,decode_steady,220,2090.6546390615404,2090.660888671875,1621.0260789394379
stagekv_async_r2,async,2,4096,1,22,decode_steady,16,2394.697607960552,2302.84619140625,2181.8984389305115
stagekv_async_r2,async,2,4096,1,23,decode_steady,15,1608.355239033699,1608.3609619140625,1462.1882215738297
stagekv_async_r2,async,2,4096,1,24,decode_steady,15,1994.4735560566187,1994.4805908203125,1854.1954808235168
stagekv_async_r2,async,2,4096,1,25,decode_steady,4,1897.5227321498096,1897.529541015625,1849.2065343856812
stagekv_async_r2,async,2,4096,1,26,decode_steady,220,1784.9981701001525,1785.0040283203125,1720.0483202934265
stagekv_async_r2,async,2,4096,1,27,decode_steady,16,1899.4931308552623,1899.50048828125,1753.4856882095337
stagekv_async_r2,async,2,4096,1,28,decode_steady,15,2085.7043070718646,2085.717041015625,1782.2516815662384
stagekv_async_r2,async,2,4096,1,29,decode_steady,15,1804.6891978010535,1804.69580078125,1671.7136900424957
stagekv_async_r2,async,2,4096,1,30,decode_steady,4,1605.7098028250039,1605.7149658203125,1393.225382566452
stagekv_async_r2,async,2,4096,1,31,decode_steady,220,2810.8209460042417,2810.832763671875,2564.366693496704
stagekv_async_r2,async,2,4096,1,32,decode_steady,16,128.63807613030076,128.6347198486328,35.56172811985016
stagekv_async_r4,async,4,4096,1,1,prefill_ttft,220,424.4867046363652,424.4776916503906,0.0
stagekv_async_r4,async,4,4096,1,2,decode_first,16,24.699883069843054,24.69478416442871,0.0
stagekv_async_r4,async,4,4096,1,3,decode_steady,15,24.569910019636154,24.565759658813477,0.0
stagekv_async_r4,async,4,4096,1,4,decode_steady,15,24.578125216066837,24.573951721191406,0.0
stagekv_async_r4,async,4,4096,1,5,decode_steady,4,24.54386092722416,24.53913688659668,0.0
stagekv_async_r4,async,4,4096,1,6,decode_steady,220,24.446449242532253,24.441856384277344,0.0
stagekv_async_r4,async,4,4096,1,7,decode_steady,16,24.567204993218184,24.562368392944336,0.0
stagekv_async_r4,async,4,4096,1,8,decode_steady,15,24.543941020965576,24.540128707885742,0.0
stagekv_async_r4,async,4,4096,1,9,decode_steady,15,24.5432797819376,24.538976669311523,0.0
stagekv_async_r4,async,4,4096,1,10,decode_steady,4,24.547548033297062,24.54319953918457,0.0
stagekv_async_r4,async,4,4096,1,11,decode_steady,220,24.569899775087833,24.565696716308594,0.0
stagekv_async_r4,async,4,4096,1,12,decode_steady,16,24.45432310923934,24.449695587158203,0.0
stagekv_async_r4,async,4,4096,1,13,decode_steady,15,24.53389298170805,24.52889633178711,0.0
stagekv_async_r4,async,4,4096,1,14,decode_steady,15,24.47316888719797,24.468416213989258,0.0
stagekv_async_r4,async,4,4096,1,15,decode_steady,4,24.516930803656578,24.51251220703125,0.0
stagekv_async_r4,async,4,4096,1,16,decode_steady,220,24.729428347200155,24.72537612915039,0.0
stagekv_async_r4,async,4,4096,1,17,decode_steady,16,24.747782852500677,24.74380874633789,0.0
stagekv_async_r4,async,4,4096,1,18,decode_steady,15,24.730781093239784,24.726367950439453,0.0
stagekv_async_r4,async,4,4096,1,19,decode_steady,15,24.885190185159445,24.880128860473633,0.0
stagekv_async_r4,async,4,4096,1,20,decode_steady,4,24.780713953077793,24.775680541992188,0.0
