method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_bidirectional_r1,bidirectional,1,8192,2,11,decode_steady,15,34.40299164503813,34.400001525878906,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,12,decode_steady,15,34.562700893729925,34.560001373291016,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,13,decode_steady,15,34.8366042599082,34.83340835571289,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,14,decode_steady,15,34.55018671229482,34.546878814697266,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,15,decode_steady,15,34.32975383475423,34.327518463134766,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,16,decode_steady,15,34.843066707253456,34.84019088745117,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,17,decode_steady,15,34.29045993834734,34.28761672973633,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,18,decode_steady,15,34.36921816319227,34.366241455078125,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,19,decode_steady,15,34.80294207111001,34.799617767333984,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,20,decode_steady,15,34.50835915282369,34.504703521728516,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,21,decode_steady,15,34.36145279556513,34.35801696777344,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,22,decode_steady,15,34.811196848750114,34.80873489379883,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,23,decode_steady,15,34.318843856453896,34.31526565551758,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,24,decode_steady,15,34.439560025930405,34.436767578125,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,25,decode_steady,15,34.83255719766021,34.82931137084961,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,26,decode_steady,15,34.56011600792408,34.55759811401367,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,27,decode_steady,15,34.471910912543535,34.46883010864258,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,28,decode_steady,15,34.86587991937995,34.863040924072266,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,29,decode_steady,15,34.41243898123503,34.409088134765625,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,30,decode_steady,15,34.72825093194842,34.72556686401367,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,31,decode_steady,15,35.03960557281971,35.03615951538086,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,32,decode_steady,15,34.46286357939243,34.45964813232422,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,1,prefill_ttft,220,435.7381220906973,435.73529052734375,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,2,decode_first,34187,35.32116301357746,35.3177604675293,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,3,decode_steady,198,34.42636504769325,34.42278289794922,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,4,decode_steady,220,34.8458020016551,34.843265533447266,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,5,decode_steady,16,34.46633042767644,34.46271896362305,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,6,decode_steady,15,34.55678001046181,34.553855895996094,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,7,decode_steady,15,34.788894932717085,34.78556823730469,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,8,decode_steady,15,34.59503222256899,34.59199905395508,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,9,decode_steady,15,34.48683908209205,34.484222412109375,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,10,decode_steady,15,34.92756560444832,34.92444610595703,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,11,decode_steady,15,34.42924004048109,34.42585754394531,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,12,decode_steady,15,34.44165410473943,34.43814468383789,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,13,decode_steady,15,34.661997109651566,34.65919876098633,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,14,decode_steady,15,36.58801130950451,36.584449768066406,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,15,decode_steady,15,34.31271109730005,34.3098258972168,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,16,decode_steady,15,34.45294499397278,34.44960021972656,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,17,decode_steady,15,34.60010094568133,34.596641540527344,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,18,decode_steady,15,34.47506716474891,34.471744537353516,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,19,decode_steady,15,34.49439303949475,34.49126434326172,0.0
